ID_UNICO,area,w_px,valid_frac_interior,valid_frac_perimeter,w_len_seg0,w_px_seg0,w_len_seg1,w_px_seg1,w_len_seg2,w_px_seg2,w_len_seg3,w_px_seg3,w_len_seg4,w_px_seg4,w_len_seg5,w_px_seg5,w_len,w_px_segmean,w_len_segmean,w_ring
6989,0.92121,0.93327,1.0,1.0,0.93447,0.9335,0.98006,0.97846,0.88718,0.89268,0.86211,0.86224,0.99316,0.99385,0.95726,0.95864,0.93571,0.93656,0.93571,0.9603
6990,0.92458,0.91148,1.0,1.0,0.94131,0.94103,0.93675,0.93865,0.95726,0.95864,0.951,0.95385,0.75897,0.7638,0.89459,0.89294,0.90665,0.90815,0.90665,0.9299
6991,0.94898,0.93556,1.0,1.0,0.96923,0.96675,0.98348,0.98471,0.92251,0.92214,0.94131,0.94103,0.80456,0.80428,0.97835,0.97805,0.93324,0.93283,0.93324,0.95982
6992,0.95188,0.96972,1.0,1.0,0.99601,0.99488,0.95442,0.95077,0.97835,0.97805,1.0,1.0,0.94644,0.95077,0.93903,0.93674,0.96904,0.96854,0.96904,0.93902
6993,0.99121,0.96265,1.0,1.0,0.83647,0.83887,1.0,1.0,1.0,1.0,0.99601,0.99488,0.98291,0.9816,0.97037,0.96837,0.96429,0.96395,0.96429,0.99525
6994,0.91123,0.99333,1.0,1.0,1.0,1.0,1.0,1.0,0.97037,0.96837,1.0,1.0,0.99373,0.99387,1.0,1.0,0.99402,0.99371,0.99402,0.9053
6995,0.99092,0.99333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97778,0.97859,0.98177,0.98054,0.99326,0.99319,0.99326,0.98965
6996,0.99255,0.988,1.0,1.0,1.0,1.0,1.0,1.0,0.98177,0.98054,1.0,1.0,0.94245,0.9419,1.0,1.0,0.98737,0.98707,0.98737,0.9905
6997,0.45181,0.6892,1.0,1.0,0.46382,0.46787,0.51738,0.51988,0.45641,0.45874,1.0,1.0,1.0,1.0,0.72479,0.72506,0.69373,0.69526,0.69373,0.36085
6998,0.45277,0.63661,1.0,1.0,0.18234,0.18462,0.45641,0.45427,0.72479,0.72506,0.9943,0.99487,1.0,1.0,0.49915,0.49515,0.64283,0.64233,0.64283,0.4338
6999,0.88893,0.67096,1.0,1.0,0.99772,0.99743,0.89231,0.89024,0.11909,0.12136,0.18234,0.18462,0.951,0.95107,0.97379,0.97805,0.68604,0.68713,0.68604,0.94301
7000,0.99043,0.99422,1.0,1.0,1.0,1.0,1.0,1.0,0.97379,0.97805,0.98974,0.98974,1.0,1.0,1.0,1.0,0.99392,0.99463,0.99392,0.99791
7001,0.98874,0.98266,1.0,1.0,1.0,1.0,0.96695,0.96646,1.0,1.0,1.0,1.0,1.0,1.0,0.93276,0.93187,0.98329,0.98306,0.98329,0.99107
7002,0.97781,0.97601,1.0,1.0,1.0,1.0,1.0,1.0,0.93276,0.93187,0.95214,0.95128,0.98006,0.97859,1.0,1.0,0.97749,0.97696,0.97749,0.9716
7003,0.99437,0.99911,1.0,1.0,1.0,1.0,1.0,1.0,0.99487,0.99513,1.0,1.0,1.0,1.0,1.0,1.0,0.99915,0.99919,0.99915,1.0
7004,0.95196,0.94756,1.0,1.0,0.85527,0.85347,0.82621,0.82622,1.0,1.0,1.0,1.0,0.98291,0.98476,1.0,1.0,0.94406,0.94407,0.94406,0.96239
7005,0.98876,0.956,1.0,1.0,1.0,1.0,1.0,1.0,0.89345,0.89512,0.85527,0.85347,1.0,1.0,1.0,1.0,0.95812,0.9581,0.95812,1.0
7006,0.99937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7007,0.99993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7008,0.8587,0.84762,1.0,1.0,0.53561,0.53608,0.67692,0.67273,1.0,1.0,1.0,1.0,0.82906,0.82927,1.0,1.0,0.84027,0.83968,0.84027,0.8656
7009,0.87413,0.91389,1.0,1.0,1.0,1.0,0.98348,0.98485,0.98348,0.98301,0.53561,0.53608,1.0,1.0,0.9943,0.99272,0.91614,0.91611,0.91614,0.79445
7010,0.99402,0.99467,1.0,1.0,1.0,1.0,0.97322,0.97264,0.9943,0.99272,1.0,1.0,1.0,1.0,1.0,1.0,0.99459,0.99423,0.99459,0.98471
7011,0.99656,0.99468,1.0,1.0,1.0,1.0,0.96353,0.96364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99392,0.99394,0.99392,1.0
7012,0.88417,0.9787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87521,0.87629,1.0,1.0,1.0,1.0,0.9792,0.97938,0.9792,0.83587
7013,0.99718,0.99334,1.0,1.0,1.0,1.0,0.99316,0.99392,1.0,1.0,1.0,1.0,1.0,1.0,0.96638,0.96845,0.99326,0.99373,0.99326,0.99829
7014,0.94634,0.98137,1.0,1.0,1.0,1.0,1.0,1.0,0.96638,0.96845,0.99544,0.99485,0.91966,0.91818,1.0,1.0,0.98025,0.98025,0.98025,0.93275
7015,0.98737,0.99112,1.0,1.0,0.99145,0.99227,0.98632,0.98788,0.9698,0.96845,1.0,1.0,1.0,1.0,1.0,1.0,0.99126,0.99143,0.99126,0.98518
7016,0.86374,0.99323,1.0,1.0,0.97778,0.97506,1.0,1.0,1.0,1.0,1.0,1.0,0.98348,0.98371,1.0,1.0,0.99354,0.99313,0.99354,0.78628
7017,0.96537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98556
7018,0.99651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7019,0.96287,0.87776,1.0,1.0,0.5339,0.53616,1.0,1.0,1.0,1.0,1.0,1.0,0.95328,0.94805,0.82678,0.82673,0.88566,0.88516,0.88566,0.96429
7020,0.9389,0.87866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5339,0.53616,0.72821,0.72964,1.0,1.0,0.87702,0.87763,0.87702,1.0
7021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7022,0.75576,0.75293,1.0,1.0,0.66268,0.66165,0.37436,0.3754,1.0,1.0,1.0,1.0,0.98632,0.98052,0.46325,0.46287,0.74777,0.74674,0.74777,0.77574
7023,0.92747,0.88678,1.0,1.0,0.98689,0.98753,0.93048,0.92532,0.46325,0.46287,0.98006,0.97995,1.0,1.0,0.99715,0.99752,0.89297,0.8922,0.89297,0.9659
7024,0.97339,0.89455,1.0,1.0,0.96353,0.96509,0.89687,0.89935,0.79886,0.79703,0.98689,0.98753,0.68205,0.68506,0.98689,0.98762,0.88585,0.88695,0.88585,1.0
7025,0.86081,0.87827,1.0,1.0,0.94473,0.94486,1.0,1.0,0.98689,0.98762,0.94815,0.94737,0.94701,0.94822,0.48718,0.4901,0.88566,0.88636,0.88566,0.85543
7026,0.94208,0.93012,1.0,1.0,1.0,1.0,1.0,1.0,0.94587,0.9505,0.94473,0.94486,0.72821,0.72727,0.92821,0.9284,0.9245,0.92517,0.9245,0.93332
7027,0.79674,0.80045,1.0,1.0,0.89858,0.89975,0.94074,0.94194,0.92821,0.9284,0.68832,0.69,0.7265,0.71845,0.6302,0.63772,0.80209,0.80271,0.80209,0.84641
7028,0.83732,0.84685,1.0,1.0,0.73105,0.73183,0.74758,0.74434,1.0,1.0,0.89858,0.89975,0.68946,0.68932,0.95499,0.95062,0.83694,0.83598,0.83694,0.85676
7029,0.83093,0.73762,1.0,1.0,0.1943,0.19298,0.74359,0.74516,0.95499,0.95062,0.70484,0.70175,0.89345,0.8871,0.97265,0.97037,0.74397,0.74133,0.74397,0.86341
7030,0.79039,0.71737,1.0,1.0,0.67977,0.6817,0.72764,0.72581,0.8735,0.87654,0.1943,0.19298,0.84957,0.84839,1.0,1.0,0.7208,0.7209,0.7208,0.7728
7031,0.9642,0.9703,1.0,1.0,1.0,1.0,0.84444,0.84516,1.0,1.0,1.0,1.0,0.99373,0.99353,0.95954,0.96049,0.96629,0.96653,0.96629,0.97654
7032,0.79725,0.76193,1.0,1.0,0.62108,0.61905,0.46268,0.45806,0.48034,0.48148,1.0,1.0,1.0,1.0,1.0,1.0,0.76068,0.75977,0.76068,0.81174
7033,0.97399,0.96351,1.0,1.0,0.99601,0.99499,0.7453,0.74516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95689,0.95669,0.95689,0.99354
7034,0.86165,0.9375,1.0,1.0,0.93447,0.93233,0.91624,0.9164,0.78917,0.79259,0.99601,0.99499,1.0,1.0,1.0,1.0,0.93932,0.93938,0.93932,0.90407
7035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7037,0.99998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7040,0.99994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7041,0.99963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7042,0.98922,0.99416,1.0,1.0,1.0,1.0,0.96695,0.96486,1.0,1.0,1.0,1.0,1.0,1.0,0.99658,0.99507,0.99392,0.99332,0.99392,1.0
7043,0.91389,0.99415,1.0,1.0,0.9812,0.98241,0.98689,0.98714,0.99658,0.99507,1.0,1.0,1.0,1.0,0.99943,0.99754,0.99402,0.99369,0.99402,0.84261
7044,0.99242,0.99281,1.0,1.0,1.0,1.0,0.9698,0.97125,1.0,1.0,0.9812,0.98241,0.99943,0.99681,1.0,1.0,0.99174,0.99174,0.99174,1.0
7045,0.94545,0.9735,1.0,1.0,1.0,1.0,0.98006,0.98083,1.0,1.0,1.0,1.0,0.99772,0.99681,0.87236,0.86946,0.97502,0.97452,0.97502,0.90426
7046,0.88432,0.91652,1.0,1.0,1.0,1.0,0.88034,0.88217,0.68604,0.68966,1.0,1.0,0.92707,0.92675,1.0,1.0,0.91557,0.91643,0.91557,0.89894
7047,0.99936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7050,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7052,0.98918,0.99506,1.0,1.0,1.0,1.0,1.0,1.0,0.98746,0.98768,1.0,1.0,1.0,1.0,0.98746,0.98522,0.99582,0.99548,0.99582,0.99345
7053,0.9917,0.99596,1.0,1.0,1.0,1.0,1.0,1.0,0.98746,0.98522,1.0,1.0,0.98974,0.99048,1.0,1.0,0.9962,0.99595,0.9962,0.99088
7054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7055,0.99308,0.99776,1.0,1.0,0.99202,0.99242,1.0,1.0,1.0,1.0,1.0,1.0,0.99316,0.99365,1.0,1.0,0.99753,0.99768,0.99753,0.99221
7056,0.99762,0.99418,1.0,1.0,1.0,1.0,1.0,1.0,0.97265,0.97543,0.99202,0.99242,1.0,1.0,1.0,1.0,0.99411,0.99464,0.99411,1.0
7057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7060,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7066,0.90939,0.97629,1.0,1.0,1.0,1.0,0.9339,0.93417,1.0,1.0,1.0,1.0,0.89744,0.89905,1.0,1.0,0.97189,0.9722,0.97189,0.91594
7067,0.98998,0.95031,1.0,1.0,0.72934,0.72911,0.98575,0.98423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95252,0.95222,0.95252,1.0
7068,0.586,0.67948,1.0,1.0,0.51396,0.51263,0.23476,0.23585,0.74473,0.7451,0.72934,0.72911,0.96638,0.95925,0.85926,0.85539,0.67474,0.67289,0.67474,0.57314
7069,0.95395,0.90018,1.0,1.0,1.0,1.0,0.94131,0.9434,0.85926,0.85539,0.83989,0.8401,1.0,1.0,0.79259,0.79412,0.90551,0.9055,0.90551,0.9564
7070,0.99245,0.97897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84957,0.85266,1.0,1.0,0.97493,0.97544,0.97493,0.98993
7071,0.90789,0.84168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45242,0.45063,0.71909,0.72013,0.8792,0.8799,0.84179,0.84178,0.84179,0.94928
7072,0.54594,0.5729,1.0,1.0,0.45983,0.45939,0.41652,0.41066,0.3943,0.39558,1.0,1.0,0.51852,0.52038,0.61368,0.61614,0.56714,0.56702,0.56714,0.60268
7073,0.49367,0.73905,1.0,1.0,0.44729,0.44304,0.45299,0.45455,0.61368,0.61614,1.0,1.0,0.89003,0.89342,1.0,1.0,0.734,0.73452,0.734,0.40653
7074,0.59812,0.55565,1.0,1.0,0.14986,0.1443,0.93048,0.93103,0.59658,0.59314,0.44729,0.44304,0.98689,0.98746,0.39316,0.39216,0.58405,0.58186,0.58405,0.59337
7075,0.55977,0.57667,1.0,1.0,0.92251,0.92405,0.6188,0.62069,0.39316,0.39216,0.24729,0.25316,0.33846,0.33648,0.89003,0.89242,0.56838,0.56983,0.56838,0.57903
7076,0.83094,0.71582,1.0,1.0,0.64444,0.65228,0.4057,0.40938,0.68604,0.68627,0.92251,0.92405,1.0,1.0,0.62621,0.62592,0.71415,0.71632,0.71415,0.88535
7077,0.73234,0.72041,1.0,1.0,0.81197,0.80964,0.50655,0.50625,0.62621,0.62592,0.95783,0.95949,0.45299,0.45312,0.8792,0.87745,0.70579,0.70531,0.70579,0.80823
7078,0.56659,0.55937,1.0,1.0,0.93162,0.93147,0.6547,0.65312,0.58063,0.57702,0.81197,0.80964,0.26553,0.26562,0.10199,0.10269,0.55774,0.5566,0.55774,0.60116
7079,0.29402,0.28527,1.0,1.0,0.37436,0.3731,0.78917,0.79062,0.10199,0.10269,0.05299,0.0533,0.09345,0.09688,0.3567,0.35941,0.29478,0.296,0.29478,0.28704
7080,0.74605,0.44062,1.0,1.0,0.37379,0.38325,0.64615,0.64688,0.78462,0.78186,0.37436,0.3731,0.10712,0.10903,0.31795,0.31785,0.434,0.43533,0.434,0.8769
7081,0.44995,0.56166,1.0,1.0,0.64444,0.64122,0.56353,0.55452,0.31795,0.31785,0.45698,0.45802,0.52536,0.53125,0.85812,0.85784,0.56106,0.56012,0.56106,0.39998
7082,0.65425,0.76583,1.0,1.0,0.79202,0.79898,0.88376,0.8882,0.79829,0.79218,0.64444,0.64122,0.751,0.75701,0.74017,0.73902,0.76828,0.76944,0.76828,0.59688
7083,0.8489,0.74442,1.0,1.0,0.67293,0.6743,0.76296,0.76087,0.74017,0.73902,0.93504,0.93384,0.45641,0.45794,0.84274,0.84597,0.73504,0.73532,0.73504,0.92753
7084,0.79295,0.80876,1.0,1.0,0.9886,0.98724,0.77037,0.77259,0.73105,0.72861,0.67293,0.6743,0.91738,0.91875,0.78462,0.78973,0.81083,0.81187,0.81083,0.82409
7085,0.75043,0.834,1.0,1.0,0.91168,0.90585,0.98974,0.99068,0.78462,0.78973,0.83647,0.84264,0.79601,0.79751,0.7094,0.70905,0.83799,0.83924,0.83799,0.75304
7086,0.5904,0.69344,1.0,1.0,0.54758,0.54453,0.29288,0.29193,0.83191,0.82927,0.91168,0.90585,0.8604,0.86335,0.67977,0.68137,0.68737,0.68605,0.68737,0.60961
7087,0.72624,0.79732,1.0,1.0,0.85185,0.85204,0.7037,0.70497,0.67977,0.68137,0.77322,0.77099,0.81595,0.8162,0.94644,0.9439,0.79516,0.79491,0.79516,0.77289
7088,0.85067,0.87244,1.0,1.0,0.80228,0.80407,0.99373,0.99379,0.70199,0.7066,0.85185,0.85204,0.91681,0.91615,0.99601,0.99512,0.87711,0.87796,0.87711,0.87443
7089,0.7671,0.74621,1.0,1.0,0.71567,0.7201,0.70313,0.70588,0.99601,0.99512,0.73333,0.74555,0.52365,0.52174,0.74017,0.7335,0.73533,0.73698,0.73533,0.8447
7090,0.76261,0.80116,1.0,1.0,0.8547,0.85714,0.81994,0.82043,0.74872,0.75366,0.71567,0.7201,0.86667,0.86957,0.81481,0.80732,0.80342,0.8047,0.80342,0.76729
7091,0.64245,0.59002,1.0,1.0,0.45356,0.45547,0.60741,0.60681,0.81481,0.80732,0.7094,0.70663,0.56809,0.56656,0.39829,0.39853,0.59193,0.59022,0.59193,0.62187
7092,0.58555,0.582,1.0,1.0,0.48547,0.48855,0.5584,0.55728,0.70712,0.71394,0.45356,0.45547,0.60912,0.60991,0.65812,0.6577,0.57863,0.58047,0.57863,0.56345
7093,0.38342,0.49643,1.0,1.0,0.51111,0.5,0.4057,0.40248,0.65812,0.6577,0.48319,0.48338,0.45869,0.45679,0.45128,0.44743,0.49468,0.4913,0.49468,0.31098
7094,0.33685,0.36185,1.0,1.0,0.2661,0.2602,0.16125,0.15741,0.46781,0.46944,0.51111,0.5,0.60969,0.613,0.17778,0.18049,0.36562,0.36342,0.36562,0.27707
7095,0.32419,0.34463,1.0,1.0,0.38348,0.38265,0.26667,0.26935,0.17778,0.18049,0.17721,0.17602,0.36011,0.35913,0.67692,0.67805,0.34036,0.34095,0.34036,0.36322
7096,0.55956,0.4443,1.0,1.0,0.54929,0.55357,0.44501,0.44753,0.25185,0.25183,0.38348,0.38265,0.45869,0.46605,0.58462,0.57457,0.44549,0.44604,0.44549,0.59565
7097,0.60523,0.6041,1.0,1.0,0.29915,0.30102,0.66268,0.65944,0.58462,0.57457,0.65185,0.65561,0.73447,0.73148,0.73447,0.73415,0.61121,0.60938,0.61121,0.62377
7098,0.60218,0.62138,1.0,1.0,0.76581,0.76786,0.66724,0.66873,0.64558,0.64634,0.29915,0.30102,0.74644,0.74462,0.62336,0.62439,0.6246,0.62549,0.6246,0.62519
7099,0.91219,0.78664,1.0,1.0,0.92365,0.92327,0.75214,0.75077,0.62336,0.62439,0.62051,0.61893,0.85812,0.85802,0.94929,0.94647,0.78784,0.78698,0.78784,0.96296
7100,0.89773,0.89884,1.0,1.0,0.93504,0.9335,0.83647,0.83692,0.83476,0.83374,0.92365,0.92327,0.87578,0.87654,0.97607,0.97561,0.89696,0.8966,0.89696,0.89751
7101,0.84735,0.88646,1.0,1.0,0.86496,0.86445,0.80798,0.80923,0.97607,0.97561,0.98575,0.98724,0.79031,0.79321,0.85641,0.85854,0.88025,0.88138,0.88025,0.83957
7102,0.86129,0.92164,1.0,1.0,0.99772,0.9949,0.88034,0.87963,0.89402,0.89538,0.86496,0.86445,0.92991,0.92593,0.9584,0.95854,0.92089,0.9198,0.92089,0.81022
7103,0.93032,0.92386,1.0,1.0,0.97664,0.97698,0.90427,0.89815,0.9584,0.95854,0.74986,0.75,0.98063,0.97846,0.97892,0.98049,0.92479,0.92377,0.92479,0.8787
7104,0.96153,0.95993,1.0,1.0,0.951,0.95385,0.99316,0.99385,0.99145,0.99268,0.97664,0.97698,1.0,1.0,0.86154,0.85888,0.9623,0.96271,0.9623,0.93978
7105,0.89921,0.82955,1.0,1.0,0.62222,0.62051,0.75897,0.7638,0.86154,0.85888,0.99031,0.9898,0.99715,0.99385,0.77208,0.77073,0.83371,0.83293,0.83371,0.95023
7106,0.87143,0.83763,1.0,1.0,1.0,1.0,0.80456,0.80428,0.89459,0.89294,0.62222,0.62051,0.74131,0.7454,0.93732,0.93415,0.83333,0.83288,0.83333,0.86085
7107,0.95352,0.95372,1.0,1.0,0.8906,0.89258,0.94644,0.95077,0.93732,0.93415,0.97265,0.97442,0.96695,0.96933,0.99544,0.99757,0.95157,0.95314,0.95157,0.97017
7108,0.97754,0.96707,1.0,1.0,1.0,1.0,0.98291,0.9816,0.93903,0.93674,0.8906,0.89258,1.0,1.0,1.0,1.0,0.96876,0.96849,0.96876,0.98262
7109,0.59671,0.53846,1.0,1.0,0.80513,0.80357,0.99373,0.99387,1.0,1.0,0.32934,0.32821,0.01709,0.02141,0.07123,0.07299,0.53609,0.53667,0.53609,0.61028
7110,0.9237,0.80089,1.0,1.0,1.0,1.0,0.97778,0.97859,1.0,1.0,0.80513,0.80357,0.11339,0.11385,0.81254,0.81022,0.78481,0.78437,0.78481,0.98167
7111,0.92767,0.70819,1.0,1.0,1.0,1.0,0.94245,0.9419,0.81254,0.81022,0.21595,0.21538,0.24786,0.24771,0.97208,0.97567,0.69848,0.69848,0.69848,0.99943
7112,0.98577,0.99333,1.0,1.0,0.9943,0.99487,1.0,1.0,1.0,1.0,1.0,1.0,0.98689,0.98773,0.97664,0.97573,0.99297,0.99306,0.99297,0.97863
7113,0.97925,0.98844,1.0,1.0,1.0,1.0,1.0,1.0,0.97664,0.97573,0.97436,0.97187,0.97949,0.9816,1.0,1.0,0.98841,0.9882,0.98841,0.97226
7114,0.81437,0.72901,1.0,1.0,0.98974,0.98974,0.951,0.95107,0.49915,0.49515,1.0,1.0,0.63419,0.63303,0.3567,0.3568,0.73846,0.73763,0.73846,0.82846
7115,0.6559,0.776,1.0,1.0,0.97151,0.97179,1.0,1.0,0.3567,0.3568,0.87521,0.87404,0.44558,0.45122,1.0,1.0,0.77483,0.77564,0.77483,0.62434
7116,0.83721,0.98666,1.0,1.0,0.95214,0.95128,1.0,1.0,1.0,1.0,0.97151,0.97179,1.0,1.0,1.0,1.0,0.98727,0.98718,0.98727,0.65302
7117,0.98692,0.988,1.0,1.0,0.96581,0.96154,0.98006,0.97859,1.0,1.0,1.0,1.0,1.0,1.0,0.98803,0.98783,0.98898,0.98799,0.98898,0.99763
7118,0.99056,0.98623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96581,0.96154,0.98234,0.98476,0.97208,0.97324,0.9867,0.98659,0.9867,0.99497
7119,0.9776,0.99156,1.0,1.0,1.0,1.0,0.98291,0.98476,0.97208,0.97324,1.0,1.0,0.98974,0.99083,1.0,1.0,0.99079,0.99147,0.99079,0.94519
7120,0.99887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7121,0.99287,0.99112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93903,0.93902,1.0,1.0,0.98984,0.98984,0.98984,0.9867
7122,0.99958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7123,0.9697,0.97067,1.0,1.0,0.97322,0.97429,0.82906,0.82927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96705,0.96726,0.96705,0.99839
7124,0.99541,0.99556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97322,0.97429,1.0,1.0,1.0,1.0,0.99554,0.99572,0.99554,0.99278
7125,0.9948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99829
7126,0.99618,0.97869,1.0,1.0,0.87521,0.87629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9792,0.97938,0.9792,1.0
7127,0.9939,0.99511,1.0,1.0,0.99202,0.98969,1.0,1.0,1.0,1.0,0.98519,0.98454,0.99658,0.99696,1.0,1.0,0.99563,0.9952,0.99563,0.99411
7128,0.99773,0.99734,1.0,1.0,0.99544,0.99485,1.0,1.0,1.0,1.0,0.99202,0.98969,1.0,1.0,1.0,1.0,0.99791,0.99742,0.99791,1.0
7129,0.69352,0.92362,1.0,1.0,1.0,1.0,0.91966,0.91818,1.0,1.0,1.0,1.0,0.84957,0.84848,0.7698,0.76942,0.92317,0.92268,0.92317,0.54949
7130,0.99701,0.99867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99202,0.99272,0.99867,0.99879,0.99867,0.99468
7131,0.98422,0.96796,1.0,1.0,1.0,1.0,0.98348,0.98371,0.8547,0.85608,0.98291,0.98005,1.0,1.0,1.0,1.0,0.97018,0.96997,0.97018,0.99259
7132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7133,0.99567,0.99233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95897,0.95792,0.99316,0.99299,0.99316,1.0
7134,0.98664,0.97158,1.0,1.0,0.9208,0.9225,0.95328,0.94805,0.95897,0.95792,1.0,1.0,1.0,1.0,1.0,1.0,0.97217,0.97141,0.97217,0.99164
7135,0.95924,0.88799,1.0,1.0,1.0,1.0,0.72821,0.72964,0.82678,0.82673,0.9208,0.9225,1.0,1.0,0.83989,0.83871,0.88594,0.88626,0.88594,0.98841
